x,y,reflectance,illumination,grey_value
-0.1126363046408608,-0.1926649164654001,1,1,0.00828460038986362
-0.1410015054866738,-0.134689062159534,2,1,0.03313840155945418
-0.1199002267587768,-0.070885017255164,3,1,0.074561403508772
-0.0326693334776759,-0.0850224255721308,4,1,0.13255360623781673
-0.0105254789893058,-0.0180261328185313,5,1,0.20711500974658872
0.0056489800958449,0.0951668153692057,6,1,0.298245614035088
-0.0788754983950963,-0.1862849872895056,1,2,0.027777777777778
-0.0571815711383089,-0.1106611328803643,2,2,0.111111111111111
0.0026542443090254,-0.0093778719973857,3,2,0.25
-0.0416644155048177,0.114108900485895,4,2,0.444444444444444
0.1452981019072841,0.2487055815491817,5,2,0.694444444444444
0.4529532646058195,0.2064103700866992,6,2,1.0
-0.0065507526161704,-0.1306698606505898,1,3,0.08625730994152124
0.0686451779435435,-0.0361666058629881,2,3,0.34502923976608185
-0.0741946818538312,0.3100563454606137,3,3,0.776315789473685
