x,y,reflectance,illumination,grey_value
-0.050721519166847,-0.4155317429566271,1,1,0.00828460038986362
-0.1829938501156617,-0.1717069896271104,2,1,0.03313840155945418
-0.1707409621455813,-0.0482662439154748,3,1,0.074561403508772
-0.1296605891401769,0.018900036629619,4,1,0.13255360623781673
-0.0995427496076528,0.0833212755373593,5,1,0.20711500974658872
-0.0322304310292445,0.1694855936147893,6,1,0.298245614035088
-0.0736304231263415,-0.2274314796560318,1,2,0.027777777777778
-0.0208606510154592,-0.0475665487802024,2,2,0.111111111111111
-0.0312983829856535,0.026962009824796,3,2,0.25
-0.0020721479521579,0.1460263341584015,4,2,0.444444444444444
0.1098337808173171,0.2422487197220113,5,2,0.694444444444444
0.3087860978112015,0.2070204311846825,6,2,1.0
0.0597854951585523,-0.1315369623526261,1,3,0.08625730994152124
0.0723927200324336,0.0222854375447909,2,3,0.34502923976608185
0.2429536124652725,0.1257901290716226,3,3,0.776315789473685
