x,y,reflectance,illumination,grey_value
-0.353473106774085,-0.2435901626328953,1,1,0.00828460038986362
-0.065970236422505,-0.2642375510757506,2,1,0.03313840155945418
-0.001852758461401,-0.1300235351659995,3,1,0.074561403508772
-0.0538272035754299,0.0034124397620491,4,1,0.13255360623781673
0.0467047037054733,0.0411736323215783,5,1,0.20711500974658872
0.0797687073205199,0.1040537570961933,6,1,0.298245614035088
-0.1740135223129401,-0.2907816654848731,1,2,0.027777777777778
-0.0187128074139692,-0.0965380727646322,2,2,0.111111111111111
-0.005727735434306,0.0517358273805737,3,2,0.25
0.1028378757855362,0.1660782894104987,4,2,0.444444444444444
0.1450121731499029,0.2524427330826096,5,2,0.694444444444444
0.0876966711710826,0.3368358460555192,6,2,1.0
-0.0111857923839966,-0.2060831852691521,1,3,0.08625730994152124
0.1355148176703197,0.0075248834943016,2,3,0.34502923976608185
0.0872282139757983,0.2679967637899792,3,3,0.776315789473685
