x,y,reflectance,illumination,grey_value
-0.2328793987979023,-0.2767866133613773,1,1,0.00828460038986362
-0.0932938420355524,-0.2087839738121935,2,1,0.03313840155945418
-0.0274986895740277,-0.082246211324525,3,1,0.074561403508772
-0.0431455884268889,-0.0308442104253308,4,1,0.13255360623781673
-0.0870297402384663,0.0659949508954656,5,1,0.20711500974658872
0.0664423232118087,0.1305460830914975,6,1,0.298245614035088
-0.1441445590602938,-0.2465962748963497,1,2,0.027777777777778
-0.028663539016867,-0.1174993451481165,2,2,0.111111111111111
-0.0026460494598923,0.0195340653445198,3,2,0.25
0.1849197147266899,0.054797753241291,4,2,0.444444444444444
0.1263012345909235,0.3180758396956458,5,2,0.694444444444444
0.373169179441111,0.3003129678587543,6,2,1.0
-0.067896580442327,-0.178884618654252,1,3,0.08625730994152124
0.0078405732720249,-0.0005375235305843,2,3,0.34502923976608185
-0.0314750381903413,0.2529171110255565,3,3,0.776315789473685
