x,y,reflectance,illumination,grey_value
-0.1726923844934885,-0.3846691521361455,1,1,0.00828460038986362
-0.0926229248642835,-0.2103961807706773,2,1,0.03313840155945418
-0.0590232859173103,-0.1341401579426045,3,1,0.074561403508772
0.01766400890548,-0.0733619295464578,4,1,0.13255360623781673
0.0634607789757359,0.0037335040493789,5,1,0.20711500974658872
0.1449875149633165,0.0400198670433206,6,1,0.298245614035088
-0.1924313754484905,-0.231823112773588,1,2,0.027777777777778
-0.0765734172332874,-0.083885087754553,2,2,0.111111111111111
-0.0444927317845181,0.0609160587027287,3,2,0.25
0.0653788318830897,0.1122933324511325,4,2,0.444444444444444
0.1261583682769672,0.2420059662251056,5,2,0.694444444444444
0.1918246943031636,0.3895324578251266,6,2,1.0
-0.1564840913948553,-0.0945265168733838,1,3,0.08625730994152124
-0.0612600967950319,0.1208155767274852,2,3,0.34502923976608185
0.2461061106235132,0.243485374773131,3,3,0.776315789473685
