x,y,reflectance,illumination,grey_value
-0.2959547404611308,-0.3621521371328469,1,1,0.00828460038986362
-0.0592959770161489,-0.3390462359179118,2,1,0.03313840155945418
-0.0813818925885102,-0.1426511274503332,3,1,0.074561403508772
-0.005456227868208,-0.0475970628429735,4,1,0.13255360623781673
0.0219987401575381,0.0524822835968622,5,1,0.20711500974658872
-0.0003461926484038,0.1609771903471391,6,1,0.298245614035088
-0.1499319721318418,-0.2945146405001131,1,2,0.027777777777778
-0.0005098183309044,-0.1094768692303293,2,2,0.111111111111111
-0.0960137406825073,0.0904140617464945,3,2,0.25
0.0946331311987187,0.1504413860135576,4,2,0.444444444444444
0.1506027915683406,0.2722813092094607,5,2,0.694444444444444
0.2981401241109985,0.2567950368217886,6,2,1.0
-0.006647259399091,-0.1432277545636335,1,3,0.08625730994152124
-0.0725066078636352,0.1501652137114333,2,3,0.34502923976608185
0.2026696419547867,0.3051093461914054,3,3,0.776315789473685
