x,y,reflectance,illumination,grey_value
-0.3187706674815485,-0.4462279856583961,1,1,0.00828460038986362
-0.0077882716447704,-0.2167303969888865,2,1,0.03313840155945418
-0.0885904452194154,-0.0874021726467473,3,1,0.074561403508772
-0.0460589153807776,0.0253833002319653,4,1,0.13255360623781673
0.0136110069601965,0.0251703920740673,5,1,0.20711500974658872
-0.0022832880434582,0.1328632579894518,6,1,0.298245614035088
-0.056462548149963,-0.3162103093919258,1,2,0.027777777777778
-0.096620281513055,-0.0026066244234909,2,2,0.111111111111111
0.0078809930147875,0.0621847969525884,3,2,0.25
0.1096330608705514,0.1176937577346638,4,2,0.444444444444444
0.1766015005593369,0.1835103585091604,5,2,0.694444444444444
0.1940384617682641,0.2956146936963838,6,2,1.0
-0.1446779258568614,-0.0595776641101342,1,3,0.08625730994152124
0.0886103852516029,0.0635281683779191,2,3,0.34502923976608185
0.1708769348651103,0.2228064276533814,3,3,0.776315789473685
