x,y,reflectance,illumination,grey_value
-0.1934485984862916,-0.180223580600915,1,1,0.00828460038986362
-0.1005575089239406,-0.1625961830941747,2,1,0.03313840155945418
-0.1153089135017051,-0.0753796310680303,3,1,0.074561403508772
0.0238530878512985,-0.1476861974595227,4,1,0.13255360623781673
-0.0170655036416241,-0.0029275904138261,5,1,0.20711500974658872
0.1214701925787921,-0.0153091158575788,6,1,0.298245614035088
-0.1312002526162463,-0.164423770400775,1,2,0.027777777777778
-0.0320688327497259,-0.1066635352953324,2,2,0.111111111111111
0.0211803675229361,0.0140992153842316,3,2,0.25
0.0734212119598445,0.0522513773279615,4,2,0.444444444444444
0.0722528633704676,0.2484221708139439,5,2,0.694444444444444
0.3676164461444267,0.3198158902748529,6,2,1.0
-0.0507988501283464,-0.1097316991106241,1,3,0.08625730994152124
0.0674866476025851,0.0227484032642073,2,3,0.34502923976608185
-0.1068323569824709,0.3076042462355814,3,3,0.776315789473685
