x,y,reflectance,illumination,grey_value
-0.2460991551635617,-0.2472596413958266,1,1,0.00828460038986362
-0.112376023486003,-0.1777177443677038,2,1,0.03313840155945418
-0.0661746097677376,-0.0790988602932762,3,1,0.074561403508772
-0.0100387949393088,-0.0462854707037557,4,1,0.13255360623781673
0.0873966189418754,-0.0475615905751661,5,1,0.20711500974658872
0.1498583502384528,0.0274977739429817,6,1,0.298245614035088
-0.1451554917859081,-0.1920072676152439,1,2,0.027777777777778
-0.0640447908370445,-0.0859123848786886,2,2,0.111111111111111
0.0157710880564272,-0.0125485757394104,3,2,0.25
0.0956155961494313,0.0926286139918532,4,2,0.444444444444444
0.0820645737155685,0.2414422712792298,5,2,0.694444444444444
0.3534696241596153,0.3907329175611434,6,2,1.0
-0.0546395503063219,-0.1762534491054676,1,3,0.08625730994152124
-0.0515103267724978,0.0403694100333899,2,3,0.34502923976608185
-0.0341371082029872,0.2719739978659409,3,3,0.776315789473685
