x,y,reflectance,illumination,grey_value
-0.2990627035181952,-0.2483373677905083,1,1,0.00828460038986362
0.072087296130442,-0.2434720910844802,2,1,0.03313840155945418
-0.0567536683390853,-0.0534233183079582,3,1,0.074561403508772
-0.0022127899918918,0.0357330504500904,4,1,0.13255360623781673
0.052028263720558,0.0892077902097009,5,1,0.20711500974658872
-0.0295939807996869,0.1812638511965624,6,1,0.298245614035088
-0.2274648009302567,-0.2436425608002283,1,2,0.027777777777778
0.0081040761826696,-0.1267236159754785,2,2,0.111111111111111
0.0435961164390225,0.0226309938182517,3,2,0.25
0.1192801425929264,0.0916743346756206,4,2,0.444444444444444
0.105259512116258,0.251316014424785,5,2,0.694444444444444
0.1067882033645173,0.3113564921335504,6,2,1.0
-0.143738851563316,-0.2243176860110862,1,3,0.08625730994152124
0.1222119331508344,-0.0414072979324741,2,3,0.34502923976608185
0.129471251445204,0.1981414109936522,3,3,0.776315789473685
