x,y,reflectance,illumination,grey_value
-0.2467047343911618,-0.3327789265781018,1,1,0.00828460038986362
-0.1148166155333034,-0.201137734810126,2,1,0.03313840155945418
-0.1157724586217484,-0.1123289425274263,3,1,0.074561403508772
-0.062539881118249,-0.0369781434946245,4,1,0.13255360623781673
-0.0391277020303099,0.0345439016810974,5,1,0.20711500974658872
-0.0209742190744408,0.1494820802667899,6,1,0.298245614035088
-0.1257762196210375,-0.2664528133780819,1,2,0.027777777777778
-0.0511913918185573,-0.1005161888161801,2,2,0.111111111111111
0.0702152116921459,-0.0307848571306667,3,2,0.25
0.0794567939943779,0.1023716688261762,4,2,0.444444444444444
0.0630701629329283,0.3092349280385074,5,2,0.694444444444444
0.2994686940607359,0.3061176963021682,6,2,1.0
-0.0187205093815282,-0.1719459424420761,1,3,0.08625730994152124
0.0833545582782002,0.034725257041774,2,3,0.34502923976608185
0.2000583106319483,0.3164480170207702,3,3,0.776315789473685
