x,y,reflectance,illumination,grey_value
-0.2503472161349809,-0.2893195672253283,1,1,0.00828460038986362
-0.1541249851230616,-0.1764148589614954,2,1,0.03313840155945418
-0.00519595010165,-0.2014844352818846,3,1,0.074561403508772
0.0082100085545045,-0.0647776383544576,4,1,0.13255360623781673
-0.0081661137388307,0.0612995718207312,5,1,0.20711500974658872
0.0853013974763333,0.0788166352027863,6,1,0.298245614035088
-0.2340074385466767,-0.2111642177261891,1,2,0.027777777777778
-0.0240447989537626,-0.1268866469897684,2,2,0.111111111111111
-0.0156453990062767,0.0238103141302526,3,2,0.25
0.0853460967424544,0.1145218824975641,4,2,0.444444444444444
0.0995278159710451,0.2895444492450416,5,2,0.694444444444444
0.2892865172146376,0.3117538762719941,6,2,1.0
0.0237310851357649,-0.1804994733413918,1,3,0.08625730994152124
0.0892861728307258,0.0472027217821807,2,3,0.34502923976608185
0.0108428076797736,0.3235973869299646,3,3,0.776315789473685
