x,y,reflectance,illumination,grey_value
-0.1215839231503715,-0.3251761704988012,1,1,0.00828460038986362
-0.1587309606460989,-0.1720630092825008,2,1,0.03313840155945418
-0.0234472165743243,-0.1641631575582967,3,1,0.074561403508772
-0.0044752224330664,-0.060162823685741,4,1,0.13255360623781673
-0.0307493019274267,0.0055568525519724,5,1,0.20711500974658872
0.0297442877980783,0.0902428056929984,6,1,0.298245614035088
-0.2019359218356434,-0.171326331134642,1,2,0.027777777777778
-0.0368688722021779,-0.107414909360537,2,2,0.111111111111111
-0.0439827813452844,0.0433596185189054,3,2,0.25
0.107982406481626,0.0937358797198748,4,2,0.444444444444444
0.2086197068485657,0.1952309670613832,5,2,0.694444444444444
0.0744968415684958,0.4376684328984611,6,2,1.0
-0.0345349007871351,-0.1589125656413895,1,3,0.08625730994152124
-0.0651602662718732,0.1009244283593507,2,3,0.34502923976608185
0.3006261244766356,0.192499982358961,3,3,0.776315789473685
