x,y,reflectance,illumination,grey_value
-0.2202879988900211,-0.2991251970230986,1,1,0.00828460038986362
-0.0125835676489396,-0.2025627887097594,2,1,0.03313840155945418
-0.0049879904454874,-0.0472016374664277,3,1,0.074561403508772
-0.0477776365911371,0.0249637505802699,4,1,0.13255360623781673
-0.0232726859259282,0.1059222769991963,5,1,0.20711500974658872
-0.0100270361848914,0.1925236267780117,6,1,0.298245614035088
-0.2138367456677483,-0.2152059564066232,1,2,0.027777777777778
0.0405935398443284,-0.1140634790803964,2,2,0.111111111111111
0.0148850862301359,0.0013470719093369,3,2,0.25
0.0196410750025756,0.1407131765116232,4,2,0.444444444444444
0.1902632124840173,0.2111145252436065,5,2,0.694444444444444
0.3443001891534329,0.2101718453778298,6,2,1.0
-0.1264851462261286,-0.2157433191266269,1,3,0.08625730994152124
0.068733179636801,-0.0723979370343629,2,3,0.34502923976608185
-0.0191574747710101,0.2795440414474218,3,3,0.776315789473685
