x,y,reflectance,illumination,grey_value
-0.3420885919269031,-0.2818047220151353,1,1,0.00828460038986362
-0.0600763025506612,-0.337634601561671,2,1,0.03313840155945418
-0.054714271604612,-0.164162435432975,3,1,0.074561403508772
-0.0921698309805153,-0.0038552142861851,4,1,0.13255360623781673
-0.0289356627809088,0.0725769213381739,5,1,0.20711500974658872
0.060563793196693,0.1395256264962341,6,1,0.298245614035088
0.0461646070505539,-0.3201005040290977,1,2,0.027777777777778
-0.0394557822077335,-0.110349112711108,2,2,0.111111111111111
-0.0079445400108051,0.0869264345023268,3,2,0.25
0.0206570228120679,0.2145843844579644,4,2,0.444444444444444
0.0923183355128638,0.2986302806879745,5,2,0.694444444444444
0.235946340821044,0.250497808468653,6,2,1.0
-0.0628725651728211,-0.1046832849660479,1,3,0.08625730994152124
0.0069578570046224,0.1054042145165468,2,3,0.34502923976608185
0.225649590837115,0.1544442045343466,3,3,0.776315789473685
