x,y,reflectance,illumination,grey_value
-0.3568187138234772,-0.3163884281607548,1,1,0.00828460038986362
-0.0999892072578203,-0.2146753895543225,2,1,0.03313840155945418
0.0100861982009002,-0.1933048581896344,3,1,0.074561403508772
0.0142109559684986,-0.0612876200320344,4,1,0.13255360623781673
0.0824849313324388,-0.0022173807689086,5,1,0.20711500974658872
0.134512813795131,0.048872647667643,6,1,0.298245614035088
-0.2020369624584902,-0.168941257274999,1,2,0.027777777777778
0.0082874062155565,-0.1065696380225451,2,2,0.111111111111111
-0.0389211843594261,0.0379541278188435,3,2,0.25
0.115829241249333,0.1503985249169048,4,2,0.444444444444444
0.0222047602568544,0.2728086370125059,5,2,0.694444444444444
0.167145685254161,0.3692761636805406,6,2,1.0
-0.0101043132855709,-0.1710609632904101,1,3,0.08625730994152124
-0.0093685966584009,0.0890660882890414,2,3,0.34502923976608185
0.1624769855703126,0.2660693459081307,3,3,0.776315789473685
