x,y,reflectance,illumination,grey_value
-0.2693524089375282,-0.3064636430369492,1,1,0.00828460038986362
-0.1666513047901322,-0.1482517409431102,2,1,0.03313840155945418
-0.051278856200824,-0.1505497693517014,3,1,0.074561403508772
0.0157796692799525,-0.0540000173523167,4,1,0.13255360623781673
0.0302100677151331,0.0238309179693419,5,1,0.20711500974658872
0.0936207764404804,0.0486508859292304,6,1,0.298245614035088
-0.2201553271915161,-0.2731228733442136,1,2,0.027777777777778
0.0443429774973414,-0.1326414394895788,2,2,0.111111111111111
-0.0307818981920944,0.0673936730998514,3,2,0.25
0.2008174295510595,0.0988838231718808,4,2,0.444444444444444
0.0914139793750473,0.261230856865688,5,2,0.694444444444444
0.1076117391574086,0.3891428268059324,6,2,1.0
0.0108916152636536,-0.1731471103769678,1,3,0.08625730994152124
-0.0119546462094809,0.081399467488243,2,3,0.34502923976608185
0.1554861872414989,0.2676441425646699,3,3,0.776315789473685
