x,y,reflectance,illumination,grey_value
-0.1290440642164406,-0.4132748897034424,1,1,0.00828460038986362
-0.0698465396711865,-0.191311835832913,2,1,0.03313840155945418
0.0275465422307522,-0.1016651046223393,3,1,0.074561403508772
-0.0205908126689706,-0.0032145917901646,4,1,0.13255360623781673
-0.0001362540940989,0.0858605740549805,5,1,0.20711500974658872
0.0114392290595586,0.1396265829286493,6,1,0.298245614035088
-0.2298707665397548,-0.2829950540136058,1,2,0.027777777777778
-0.0600066609479578,-0.0582835049774982,2,2,0.111111111111111
-0.023662410618122,0.0532109335077373,3,2,0.25
0.0598401395472459,0.1943810874108092,4,2,0.444444444444444
0.2354350003081686,0.148930705317056,5,2,0.694444444444444
0.2442094924903178,0.2576540344373916,6,2,1.0
-0.2084964657503246,-0.1426798995272611,1,3,0.08625730994152124
0.0415715827563453,0.0469321609874237,2,3,0.34502923976608185
0.1216119881144676,0.2668288018231768,3,3,0.776315789473685
