x,y,reflectance,illumination,grey_value
-0.2339022844209781,-0.3124990406329095,1,1,0.00828460038986362
-0.0951573382390223,-0.1583199340117933,2,1,0.03313840155945418
-0.0611021795960485,-0.0849303316320196,3,1,0.074561403508772
-0.0100063758491255,0.0084167774907332,4,1,0.13255360623781673
-0.0210904408110283,0.1013808770227715,5,1,0.20711500974658872
-0.0266802528135662,0.1946601273918841,6,1,0.298245614035088
-0.0991146928792557,-0.2869404927326769,1,2,0.027777777777778
-0.0594949116618986,-0.0645320451096252,2,2,0.111111111111111
-0.0315030687371869,0.0421758759137271,3,2,0.25
0.0737328382138592,0.0913448419855073,4,2,0.444444444444444
0.1882804757003053,0.195880403185405,5,2,0.694444444444444
0.2155072227647664,0.4059665788120796,6,2,1.0
-0.0975587302487087,-0.2317873374473368,1,3,0.08625730994152124
0.0951008727534852,-0.0676464873096285,2,3,0.34502923976608185
0.1629888658244026,0.1668301870738825,3,3,0.776315789473685
