index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
5,2,7,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100.npz,,,,,0,0,0,179,183.5750536680221,right,red,0.98,208.15711498260487,185.02486205101013,115.39766166210174,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
1,2,12,0,0.111111111111111,0.298245614035088,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310.npz,,,,,0,1,1,229,,right,red,0.74,210.28251099586487,210.70310711860657,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
5,2,8,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr100.npz,,,,,0,2,2,538,,right,red,1.64,212.390132188797,212.74741506576527,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
0,8,12,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.npz,,,,,0,3,3,314,,right,red,2.28,216.21735095977783,216.57058310508728,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
10,3,1,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,4,4,420,,right,red,2.11,220.0530300140381,220.4172580242157,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
9,12,6,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm310-rsr0-rcr2-esr100.npz,,,,,0,5,5,5,,right,red,1.19,222.112398147583,222.46203207969663,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
6,11,7,0,0.027777777777778,1.0,0,1.0,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr100.npz,,,,,0,6,6,571,,right,red,2.21,225.9037001132965,226.2605471611023,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
14,0,3,0,0.25,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,7,7,75,,right,red,1.22,227.962702035904,228.31442713737488,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
5,10,12,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.npz,,,,,0,8,8,587,,left,green,1.06,230.0125470161438,230.34207916259768,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
6,1,14,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310.npz,,,,,0,9,9,381,,left,green,0.87,232.05588102340693,232.4651501178741,,1,,2,3,brightness,readingArea,realistic,75,2023-03-15_14h09.21.218,tripletExp_regina_11082022,2022.2.4,120.35547342414336,
